Date,SPY,^VIX,RSI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,target
2018-06-19,-0.38397202075319825,8.110443913694265,0.45195701013835116,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,1.386080662498923,0.411355494673904,0
2018-06-20,0.17044998845339165,-4.285280081258058,0.6872208367097826,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,1.386080662498923,1
2018-06-21,-0.6288738194289323,13.509391937598414,0.7118938540958654,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,-0.08100631196739094,0
2018-06-22,0.18215509898906745,-6.126518600006081,1.3158951959994611,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,4.747722580233038,1
2018-06-25,-1.3706456946745327,22.994675334098204,1.2855024339460184,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,-6.546628544603061,0
2018-06-26,0.22116731078467566,-8.486291411652402,1.7736289254926325,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,-1.1618416722202873,1
2018-06-27,-0.8318764319779071,11.778302234434657,1.629984819847258,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,2.7173419807181354,0
2018-06-28,0.5701272931078805,-6.100852811539337,1.8451096085849146,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,8.110443913694265,1
2018-06-29,0.14386387113125565,-4.615270894983281,1.9898476282488915,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,-4.285280081258058,1
2018-07-02,0.2135709108953776,-3.0927031779012015,2.276348578456741,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,13.509391937598414,1
2018-07-03,-0.3537831474740294,3.4029686317041286,2.1067183372178033,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,-6.126518600006081,0
2018-07-05,0.812504226588473,-7.525240875658756,2.0623539159123423,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,22.994675334098204,1
2018-07-06,0.8422991838887839,-11.303483371481082,2.0135969705516223,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,-8.486291411652402,1
2018-07-09,0.896384687036722,-5.219913389474762,1.6173434551815413,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,11.778302234434657,1
2018-07-10,0.3592057897022549,-0.39478327792528134,1.896420683840678,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,-6.100852811539337,1
2018-07-11,-0.7341466856580325,7.540683822437222,2.2609375571679133,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,-4.615270894983281,0
2018-07-12,0.9025086961978346,-8.016500889710043,2.0165841851603954,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,-3.0927031779012015,1
2018-07-13,0.07874419754285711,-3.2312957870359593,1.87727741366224,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,3.4029686317041286,1
2018-07-16,-0.08946208458739946,5.199088534378449,1.971008743830543,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,-7.525240875658756,0
2018-07-17,0.4036787202429615,-6.189194658789132,1.2037768379256972,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,-11.303483371481082,1
2018-07-18,0.21013516862939952,0.3311258035992193,1.2534308089360162,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,-5.219913389474762,1
2018-07-19,-0.3778245109545608,6.169352858684851,0.7395444365980595,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,-0.39478327792528134,0
2018-07-20,-0.11437033491699111,-0.07773206034422664,0.8219221957738123,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,7.540683822437222,0
2018-07-23,0.18578247456604302,-1.883884406767633,0.9047065181629167,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,-8.016500889710043,1
2018-07-24,0.5019396500358653,-1.6780261123892082,0.9296512174280194,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,-3.2312957870359593,1
2018-07-25,0.8485989405810024,-0.9716666446916378,1.0566908965253832,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,5.199088534378449,1
2018-07-26,-0.2361681279783312,-1.228010656239542,1.234410365237513,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,-6.189194658789132,0
2018-07-27,-0.6798996134869562,7.074855673172387,1.6648996027390555,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0.3311258035992193,0
2018-07-30,-0.5237380859317575,9.02040603934009,2.001056269633453,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,6.169352858684851,0
2018-07-31,0.49168591799135797,-10.567225835575167,2.0241187075709437,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,-0.07773206034422664,1
2018-08-01,-0.16718811151923418,2.4635556933650715,1.4782938308227052,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,-1.883884406767633,0
2018-08-02,0.5433002561833433,-7.580582054451579,1.5621038570042483,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,-1.6780261123892082,1
2018-08-03,0.42756243448680564,-4.616843727177944,1.3369592301374404,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,-0.9716666446916378,1
2018-08-06,0.36606381470569715,-3.2303103128794586,1.296425071518247,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,-1.228010656239542,1
2018-08-07,0.3296675678672756,-3.0633038560200276,1.4169232147649709,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,7.074855673172387,1
2018-08-08,-0.04201538571120267,-0.7346214964410347,1.7714814500960192,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,9.02040603934009,0
2018-08-09,-0.13673587778333385,3.7979253524610623,1.9097609318344035,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,-10.567225835575167,0
2018-08-10,-0.6722193808905708,15.503754563276795,1.5720062449102805,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,2.4635556933650715,0
2018-08-13,-0.37505219361753106,11.609298315080707,2.02398870261803,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,-7.580582054451579,0
2018-08-14,0.6359968141191885,-10.475923351971028,2.0617205395800586,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,-4.616843727177944,1
2018-08-15,-0.7495270004334031,9.524186805072965,1.589512773844406,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,-3.2303103128794586,0
2018-08-16,0.805913441967121,-8.477844011735591,1.4650043423731673,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,-3.0633038560200276,1
2018-08-17,0.3513949880701972,-6.211267598649606,1.4201077563268585,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,-0.7346214964410347,1
2018-08-20,0.21375034347066446,-1.1938110068042018,1.405033053625413,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,3.7979253524610623,1
2018-08-21,0.23426726632482797,2.9193386300245816,1.6939460726812139,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,15.503754563276795,1
2018-08-22,-0.059359330131858457,-4.859575512178882,1.7119436190514707,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,11.609298315080707,0
2018-08-23,-0.13290027021843898,1.2976649930220407,1.8206190583523718,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,-10.475923351971028,0
2018-08-24,0.6000598431144866,-3.4429636970927824,1.5566386534189562,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,9.524186805072965,1
2018-08-27,0.7864099397939306,1.4078914039645785,1.548031518421544,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,-8.477844011735591,1
2018-08-28,0.04831611915934175,2.757678031858113,1.301278431942431,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,-6.211267598649606,1
2018-08-29,0.536639174610265,-2.0202707317519497,1.0563139177095875,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,-1.1938110068042018,1
2018-08-30,-0.405653677754092,9.938348545590658,1.2273113529152533,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,2.9193386300245816,0
2018-08-31,0.0034188797839007634,-5.078773033411776,1.075589575923692,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,-4.859575512178882,1
2018-09-04,-0.1723544759683726,2.3060222189821733,0.8890428607152554,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,1.2976649930220407,0
2018-09-05,-0.2694886225586224,5.542608066335042,0.963772003371116,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,-3.4429636970927824,0
2018-09-06,-0.3014979268017193,5.183231445848957,0.8365020125740159,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,1.4078914039645785,0
2018-09-07,-0.1945181360804682,1.5577727671681085,1.0310403133466344,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,2.757678031858113,0
2018-09-10,0.1737122214304776,-4.959695960627508,1.1017299318111424,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,-2.0202707317519497,1
2018-09-11,0.3292058640389506,-6.869022286720172,0.8979613872802956,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,9.938348545590658,1
2018-09-12,0.02421626463595672,-0.6069815437863557,0.8260434918209236,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,-5.078773033411776,1
2018-09-13,0.5896880226930357,-6.038686203161969,0.9789233040758744,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,2.3060222189821733,1
2018-09-14,0.017209944933682664,-2.455116732729401,0.988873842047659,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,5.542608066335042,1
2018-09-17,-0.5308425637383429,12.52119246769614,1.02372602474209,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,5.183231445848957,0
2018-09-18,0.5411693837158893,-6.727132189438612,1.4202253960822544,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1.5577727671681085,1
2018-09-19,0.10647009372037886,-8.481037201802089,1.4213188335255924,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,-4.959695960627508,1
2018-09-20,0.8071098239485153,0.4246307045422171,1.1985240478738972,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,-6.869022286720172,1
2018-09-21,-0.09140066136534841,-1.0221544107446245,0.8907595845700664,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,-0.6069815437863557,0
2018-09-24,-0.3326985868711496,4.355793257706164,0.988000940534555,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,-6.038686203161969,0
2018-09-25,-0.09286540347819283,1.787214654295699,1.0615488633026635,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,-2.455116732729401,0
2018-09-26,-0.2996770529452242,3.714376093774696,0.9268014308262675,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,12.52119246769614,0
2018-09-27,0.27903613305273467,-3.794925666495308,0.8740973687866695,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,-6.727132189438612,1
2018-09-28,0.010320992505707949,-2.3645615722108104,1.0022224704104252,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,-8.481037201802089,1
2018-10-01,0.3468156200074013,-0.9950321410848062,1.0700255963666319,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0.4246307045422171,1
2018-10-02,-0.05829335476299491,0.41580259772828754,1.2635056138727456,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,-1.0221544107446245,0
2018-10-03,0.05488386948426793,-3.7197909626780046,0.9711416095501364,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,4.355793257706164,1
2018-10-04,-0.7846460420939394,20.278267701498855,1.047325460543278,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,1.787214654295699,0
2018-10-05,-0.5612961278947282,4.132815612229113,1.604791167643996,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,3.714376093774696,0
2018-10-08,0.0,5.704594072494507,1.2953098881417109,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,-3.794925666495308,0
2018-10-09,-0.14601447336808349,1.643527727182681,1.5021527706524351,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,-2.3645615722108104,0
2018-10-10,-3.2175285348080784,36.42947143039259,1.9827095837200732,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,-0.9950321410848062,0
2018-10-11,-2.2272784870486007,8.43219547957439,3.6641073524761927,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,0.41580259772828754,0
2018-10-12,1.379286793658796,-15.889906532306064,3.196306005265188,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,-3.7197909626780046,1
2018-10-15,-0.5632778288529927,-0.046938415253894306,1.713279790188035,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,20.278267701498855,0
2018-10-16,2.163015007062352,-18.96723687590014,2.258883937712297,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,4.132815612229113,1
2018-10-17,0.017840070219055093,-1.2564483840687757,1.6828173943259552,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,5.704594072494507,1
2018-10-18,-1.4546351951871372,14.225757161384145,1.7816102281573303,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,1.643527727182681,0
2018-10-19,-0.054284522964920257,-0.8510693731250019,1.6745255586073478,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,36.42947143039259,0
2018-10-22,-0.4498659807522287,-1.2648790330171522,1.6804440733258692,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,8.43219547957439,0
2018-10-23,-0.5104004013293917,5.304835935111818,2.1632071158034045,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,-15.889906532306064,0
2018-10-24,-3.0766825011352417,19.74171133088669,1.8840186310698022,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,-0.046938415253894306,0
2018-10-25,1.7781464164440486,-4.085503473474628,1.8735051958601332,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,-18.96723687590014,1
2018-10-26,-1.7743914792831106,-0.24803430237043678,2.159532879005352,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,-1.2564483840687757,0
2018-10-29,-0.5555725782353527,2.2104907771277826,2.6841106491770725,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,14.225757161384145,0
2018-10-30,1.4709709746191457,-5.620627407022871,2.701851800139083,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,-0.8510693731250019,1
2018-10-31,1.0624276256917753,-9.51817462988882,1.8628609564154333,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,-1.2648790330171522,1
2018-11-01,1.0585561033255253,-9.32397562381464,1.7958287431179074,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,5.304835935111818,1
2018-11-02,-0.5940667433036673,0.8751668451628891,2.0262043241490297,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,19.74171133088669,0
2018-11-05,0.5502018082974125,2.280305864867982,1.4910123509453426,0.8751668451628891,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,-4.085503473474628,1
2018-11-06,0.6307602725227568,-0.25081146029903856,1.8501732407917093,2.280305864867982,0.8751668451628891,-9.32397562381464,-9.51817462988882,-5.620627407022871,2.2104907771277826,-0.24803430237043678,1
